	mes	rating
64498	Купил главным образом Sony Xperia SL из-за камеры, которая всегда будет под рукой. Качество фото  и видео такое, что даже на большом экране можно просматривать. И памяти много – не приходится думать, что же удалять, когда нет места для снимка или видео...	1
64509	На рабочем столе смартфона можно закрепить виджеты приложения, но и другую нужную информацию. Контакт, музыкальный трек, веб сайт и многое другое. Интерфейс не только красиво оформлен но и для удобства горячего запуска закрепленных на рабочем столе, перечисленных выше.	1
64513	Достоинства данной модельки хороши!!! связь держит на ура!!! в руке лежит удобно но немного скользит...громкость звонка на 3+ ))) слышу собеседника отлично и меня тоже слышат великолепно....очень много разнообразных программ и функций!!! вспышку можно отключать и сохранить в настройках камеры что бы...	1
64515	Тонкий,легкий,компактный, не раскидывается,качество сборки хорошее,крышка держится плотно,летает бесперебойно полгода,да.фоток не сделаешь,но это ж для связи,для съмки фотик покупать надо,вобщем у сотового телефона нокия аша 309 есть и «+» и «-«.	1
64521	Аппарат не плохой. Но сегодня радость от покупки сменилось разочарованием. Прошло всего два с половиной месяца и вдруг сегодня умер основной динамик. Телефоном активно пользовался по работе. Теперь не знаю сдать его на гарантийный ремонт и ждать месяц или отнести местному лекарю, где я думаю вылечат...	1
64525	Классный экран, но по сравнению с аппаратами за 120 дол. классный звук но по сравнению с аппаратами за 120 дол. Стекло потверже пластика, царапается примерно как на телефонах за 120 долл. Что хвалят непонятно? Операционистка тот же сим но в новой обвертке. куча приложений но все платные. Классная...	1
64560	Давно искал нормальный небьющийся смартфон. Думал брать сони эрриксон, но он маленький и ценой дороговат. Решил взять этот. В целом всем доволен. На моей работе грех такой не иметь, теперь не боюсь спокойно носить в кармане.	1
64563	Из плюсов аппарата могу отметить яркий дисплей и качество звучания плеера. Однако минусы тоже налицо. Как то: облезающие торцы смартфона и заоблачная цена. Понятно, что за бренд можно переплачивать, но в данном случае это того не стоит. Думаю, в качестве подарка на Новый год можно выбрать более...	1
64577	Весьма хороший выбор при активном образе жизни. На большом экране удобно серфить по интернету, есть голосовой ввод, самоадаптируемая кверти клава, подстраивается под работу левой или правой рукой. О левшах частенько забывают, но не в этом случае, мне как левше приятно) Или можно еще в ландшафтном...	1
64578	В общем девайс ничего ,но своей цены он не стоит.Ожидал большего.Хотелось камеру полутше,siri на русском языке количество ppi по больше и т.д.Цена катострофически завышена. Iphone 5 16гб. в среднем сьоит 30 тыс ,а Iphone 4s 32 гб. столько же различий почти нет ,при работе с аппоратом их даже не...	1
64583	Купил,Был доволен.Но может я такой не везучий.Бывало глючил.Приходилось доставать батарею.Проработал четыре месяца,потом сам выключился и на всегда.Умер.Даже на зарядку не реагирует.Отдал по гарантии.Вот жду приговор.Разочаровался в Связном.Всегда там покупал.Теперь жду ремонта.Сказали 35 дней.За...	1
64585	пользуюсь телефоном примерно месяц излазил его вдоль и поперек очень функциональный и быстрый так как на работе контактирую со значительным количеством людей - есть возможность для сравнения аппарат не уступает НИ В ЧЕМ своим аналогам за 10-15 тысяч с друзьями одновременно заходили в маркет через...	1
64608	Должен сказать, что за четыре года работы Nokia N95 8 GB нужно поставить на видном месте, то есть памятник. До него пользовался множеством аппаратов. Даже первые Нокия 250 которым можно гвозди забивать завоевали у меня уважение. Заменил два раза шлейф, поменял корпус и динамик, но это же копейки за...	1
64622	пользуюсь им второй год.не жалею что купил-долго подбирал его. по функционалу-10 баллов!напрягают только небольшие мелочи.полукруглая скользкая задняя металлическая крышка.приходится держать за торцы передней панели,сенсор очень чувствительный. поэтому срабатывает не там где надо.вроде пустяк-но...	1
64651	Покупал отцу в подарок на юбилей и успел немного порыться в телефоне. Меню простое, освоить смартфон легко. Можно не бояться если телефон упадет. Камера хорошая, сенсор реагирует хорошо, намного удобнее кнопочного телефона. Вообщем у кого работа на ногах советую.	1
64652	Что можно сказать? За свои деньги очень неплохое решение, даже несмотря на периодические подлагивания. Правда, время работы оставляет желать, но в крайнем случае на работу можно и зарядку взять. Думаю попробовать другую ОСь, так что ближе к Новому году скорее всего приобрету 920-ю Люмию, думаю...	1
64673	пользуюсь 5,5 лет и джойстик работает только цифры на кнопках стёрлись, за то такого противоударного телефона ещё не встречал	1
64679	Люмия 710, и не дорогой вариант, и в то же время довольно таки интересный. Очень порадовал навигатор, а так же скорость работы самого телефона. Один день ушел на то чтобы разобраться в нем, но зато теперь знаю вдоль и поперек. Камера 5Мр, а снимает хорошо, даже в темных местах. Активно пользуюсь...	1
64720	Очень достойный смартфон, присутствует весь необходимый функционал. Собран крепко, не люфтит, ничего не подтормаживает, в общем достойная звонилка. Собираюсь менять на что-нибудь новенькое, и скорее всего следующим моим аппаратом станет Lumia 920. Остаюсь верен проверенному производителю)	1
64726	"Через несколько месяцев использования разочаровало дизайнерское решение в виде прозрачной вставки в корпус. Нижняя часть корпуса прикрепленная к ""стекляшке"" стала шататься. Не трудно догадаться, что будет дальше(( Смотрится очень эффектно, но увы, без чехла не надёжно."	1
64738	телефон как телефон ... кирпич с большим экраном , прорезиновленным корпусом. поддерживает карту памяти.. можно менять мелодию на звонок. есть будильник и календарь и прочее. по цене - не дорогой . выглядет дороже ... да и марка неизвестная .	1
64746	Цена, не реально завышенная, фронтальная камера 1,3, у самсунг галакси 2- камера фронтальная 2 мп. Слота для расширения памяти нет. Он красивый-да, не тупит-да, но блин с таким функционалом и за такие деньги-нафиг оно надо. Можно купить точную копию и также любоваться)))	1
64759	Речь пойдёт о таком же телефоне, но только с приставкой D, что означает 2 сим-карты, а значит он должен стоить дороже той минимальной цены 3370 рублей, но я его купил за 2490 рублей в сети с радужными цветами или с партизанским названием.Я увидел его случайно на витрине и попросив консультанта...	1
64772	В общем и целом очень приятный и функциональный телефон, как обычно у SE - рациональное меню, хорошая связь, неплохая батарейка, НО в один прекрасный день он просто не включился - зависло ПО, горит только листик, поменять прошивку стоит довольно прилично, поэтому выручила Нокия за 1200рэ:), второй...	1
64775	Тел просто супер! он своих денег стоит! Есть тут некоторые личности которые говорят что мол камера маленькая или мало памяти! А че вы хотели а?? он свои деньги окупает! во народ пошел! И не стыдно вам требовать от устройства большего чем то на что оно способно! Зажрались совсем	1
64788	Не знаю есть ли модели какие-то кроме Texet, которые также хорошо подходят для людей в возрасте.Много писать не буду - основные моменты в достоинствах , ну и высокие оценки говорят сами за себя	1
64807	На этом сайте http://samsungu.ucoz.ru/ Вы сможете скачать игры, темы, виджеты и многое другое, абсолютно бесплатно!!! Вы ничего не будете платить.. всё просто скидываем на телефон и наслаждаемся игрой или темой!	1
64819	На мой взгляд, LG Optimus L5 вполне надёжный и доступный аппарат. Всё, что нужно, там есть, а переплачивать за ненужные мне функции, думаю не целесообразно	1
64822	Аппарат стоит своих денег, есть свои недостатки, но на них можно закрыть глаза. Так что покупайте и радуйтесь J	1
64835	Хотел в недостатки внести процессор, но цена телефона не позволила мне этого сделать. 8990 рублей для такого аппарата просто копейки, когда телефоны с такими же характеристиками, но других брендов стоят в 1.5, а то и в 2 раза больше! Покупка оставила приятные впечатления друзья уже завидуют ;	1
64869	хроший, стойки аппарат. держит мороз, влагоустойчив, но очень не любит микроволновые печи рядом с ними начинает звонить самостоятельно, либо отключается	1
64870	Спустя месяц пользования этим телефоном, могу сказать, что я очень доволен покупкой. По началу я был расстроен из-за того, что корпус сделан из пластика, а не металла, плюс смартфон слегка подтормаживал. Но спустя какое-то время, положительные стороны телефона перевесили эти мелкие неудобства....	1
64876	приобрел по случаю и не пожалел после nokia n8 в начале показался не очень интересным но после дальнейшего ознакомления пришел к выводу что нашел именно то что искал и в дальнейшем надеюсь приобрести более современную версия этих телефонов	1
64911	Хороший аппарат за небольшие деньги. С таким функционалом вряд ли можно найти что-то подобное, если не хотите переплачивать.	1
64913	Создается впечатление, что производитель стремился сделать продукт для неопытного пользователя. Об этом говорит большой набор предустановленных программ, что, в общем-то, неплохо. Однако, памяти катастрофически не хватает. Работоспособность у смартфона довольно низкая. Устройство совершенно не жалко...	1
64924	Ну у него, конечно, есть недочеты, но они не существенные. Лично я в восторге от приобретения за такую цену! Всем советую!	1
64936	Долго искали недорогой смартфон на базе андроид и остановились на Вьюсонике V350 -уж очень описание понравилось,хотя был определённый риск,всё же эта компания занималась в основном мониторами, а не телефонами. Надо отдать должное-монитор V350 сделан очень качественно. Есть,конечно,косяки... Динамик...	1
64938	буду пользоваться, надеюсь что долго, пока есть необходимость работать с кучей симок. Но в любом случае смартфон он не заменит, придется еще и Нокию носить	1
64944	Продав свою Нокиа н97, купя айфон. продав айфон купив Ериксон Икспериа Арк , наконец продав Ериксон и купив эту модель я понял что вся та линейка что побывала у меня до него полная ерунда. В этом телефон вы не найдете кучу ненужного софта Камеру на 5 мегапикселей которая нафиг такая не нужна в...	1
64949	Телефон лучше покупать в качестве резервного. Отсутствие блокировки клавиатуры вместе с неудачно расположенной клавишей отключения звука , приводит к тому, что звонок часто отключается, если вложить в чехол не той стороной. Настроить будильник по дням недели не удалось. В целом доволен, ноиз-за...	1
64956	Ну, в общем, купил его недавно. Не само совершенство, но за какие деньги!	1
64963	Несколько дней назад купил этот телефон, выглядит дороже своей цены, качество сборки отличное ПО сырое, но на сайте есть уже прошивка, надеюсь она будет обновляться. Не ждите крутого качества от камеры. Но денег своих аппарат определенно стоит.	1
64989	К выбору телефона подходила ответственно и не спеша. До этого пользовалась купленной более 5 лет назад Nokia N72. Нареканий к ней не было, но этот аппарат попросту морально устарел и к тому же стал достаточно обшарпанным внешне. Что касается Incredible S. Я хотела именно его в силу...	1
65026	"Покупал смартфон в основном из за Android и камеры. Она здесь очень хорошая. В плохо освещённых помещениях помогает Exmor R. Фотки получаются просто супер. В общем техника на уровне. О экране тоже можно сказать кое-что. Вначале меня удивило почему ""сониэриксоновцы"" решили поставить не LCD,..."	1
65038	Купила дочке к Новому году. Маленький. красивенький. Приятно держать в руке. Внешний вид очень компактный и приятный . Поддерживает ICQ НО ВЕСОМ НЕ БОЛЕЕ 129 КИЛОБАЙТ такую можно найти на тегосе WAP.TEGOS.RU раздел ДЖИММ - ОПЕРА для самсунга на 3 страничке называется она так Jimm Light (129K) другие...	1
65039	пользуюсь таким девайсом, недоволен только акб и динамиком, слабоват, конечно!!! а так в целом- соотношение цены и качества :) P.S: ах да, еще недоволен, как ведет себя с 2.3.5 версией андройда... но по моему это не только на данной модели...	1
65042	До этого аппарата был ярым поклонникм Эриков, но к сожалению Дуалов у них тогда не было. Остановился на LG, по следующим критериям выбора : стильный дизайн в бизнес стиле, очень тонкий, довольно таки большой дисплей, 2-симы. К качеству связи за время владения (год) притензий нет, Удобный интерфейс,...	1
65048	Разделю отзыв на плюсы и минусы. Не знаю насколько объективно, но за 2 года владения вот какое мнение сложилось, итак:	1
65057	ОТЛИЧНЫЙ аппарат,брал серый, 3g,WIFI GPS JAVA- ВСЕМ ПОЛЬЗУЮСЬ , батарею реально держит дней 5. иногда вспоминаю, что надо зарядить, камера для дневных съемок, но на концертах даже приличный звук пишет в отличии хотя бы от самсунга, сейчас ищу с такими же функциями кнопочный но на 2 симки.	1
65155	за 5 лет не одной поломки!мобилка была как основная были и дополнительные но они быстро ломались((	1
65180	Всего по чу - чуть, средний телевон, если сравнивать преимущества и недостатки, но всё равно, чего - то не хватает	1
65208	телефон хорош просто нет слов.меню простое и информативное доступное практически каждому.в руке сидит как влитой и это радует.все функции работают на отлично.есть конечно и минусы это во время разговора динамик тихий,и не меняются виджеты дыстрого доступа.платформа bada поражает своей работой быстро...	1
65209	мне вообще по жизни не везет с сотовыми. Это моя первая удачная покупка. В начале пришлось отнести в мастерскую , но это все из-за того , что мои сестры его пару раз уронили. После этого ни одного глюка!	1
65233	Всегда искал себе полноценный аппарат без компромиссов в отношении экрана, дизайна и функциональности. Месяца 3 приценивался к HTC Desire S, который считаю лучшим предложением среди Андроид-смартфонов на нашем рынке. Но кое-что в нем не устраивало - вертикальная прокрутка меню, как в старой Нокиа и...	1
65240	Купил его 2 недели назад. еще не жалею. взял ровно за 10. Давно хотел себе андроид. По цене и по качеству исполнения самый хороший из телефонов среднего класса именно 5830. Куча приложений и игр в интернете и на андроид маркет. Хотя если честно ожидал большего. Ардроид вообще супер. Не тормозит и...	1
65321	Купила в январе, очень понравился. Покупала вообще как временный вариант, но другой теперь не хочу...	1
65329	Купил два года назад по приемлемой цене,в принципе телефон неплохой,но есть одно но....дисплей умер без видимых на то причин.	1
65339	Сам по себе Андроид довольно сильно развязывает руки при работе с тем или иным устройством. Андроид пока стоит лицом к обычному пользователю, предоставляя кучу стороннего софта. Можно поставить что-нить на свой вкус и настроить под себя. А вот что не очень понравилось, так это звук (басов просто нет...	1
65367	Иногда не ловит сеть в квартире, но это, наверное, зависит от сигнала сети... Недавно начал сам перезагружаться (!) Особенно часто это происходит при подключении к ноутбуку... Ну ладно, пусть.. Но сегодня ночью вообще отключился, хотя батарея была заряжена наполовину!! Вследствие этого с утра не...	1
65412	Модель позиционируется как бизнес аппарат. Аналог ZTE F160.В середине 2010 года тройка операторов связи начала выпускать свои сотовые телефоны,я сомневался что они могут выпустить что-то хорошее,но друг мне подарил сеё устройство я был рад,что подарили,но не рад что телефон МТС.Опишу его сейчас...	1
65420	Я согласна, что пользование телефоном 1 месяц не выявляет плохих качеств, но всё равно телефону нет и месяца, а работает прекрасно.	1
65432	Также радует программадля чтения книг- на таком экране отлично читать. качество фото-можно разобрать номер телефона в обьявлении прямо на экране мобилы, не перекачивая фотку в комп. Блютюз 3.0 - видео 1,4 Гб реально с н8 на н8 перекинуть минут за 8-10! Почтовые ящики проверяет сам, по расписанию....	1
65437	На 100% мужской телефон,тяжёлый, не мелкий в руке лежит монолитом.Качество сборки отличное,очень громкий динамик. Ну и основное конечно батарея 2000mah, просто бесконечная. Есть так же фонарик вкл. отдельной кнопкой, даже при блокированной клавиатуре. Нужно ещё сказать о корпусе, он защищен от пыли...	1
65478	Телефончик очень крутой купил недавно ещё не разу в салон ремонта не ходил!!!!!!!а так Всё есть ICQ есть!!!!!ну вообщем тел.крутой!!!!!!!!!!!	1
65501	Пользуюсь телефоном 4 года за эти годы он падал много но ни разу в сервис не обращался.работает всё без проблем.за эти годы очень привык к нему даже расставаться жалко.	1
65503	Купил себе сразу после ноаого года когда понял что остались деньги после праздников...Ну что могу сказять я доволен, доволен удобной клавиатурой удобным сенсорным экраном,gps и wifi, но всегда есть но... телефон вообще не стоит ронять, надо пользоватся очень осторожно, мой от небольшого падения с...	1
65554	Сразу хочу сказать про экран. Да плох, зернистость видна, но слабо, маленькое разрешение. Из-за разрешения не поддерживаются различные 3D игры, но все таки они есть. Если этот пункт кого не устраивает, можете доплатить еще несколько тысяч и купить героя или легенду. Основной момент...	1
65564	Купил себе в версии Black 9 сентября 2010-го, по началу не мог нарадоваться, но постепенно впечатление начало портиться. Сперва, через пару месяцев, начал замечать, что из списка последних вызовов начали сами по себе пропадать номера, но я как то этому значение не придал, а вот затем, 6 января 2011...	1
65565	пользуюсь без проблем, емкость батареи приличная ношу в внешнем кормане не смотря на мороз особенно утром. 2 сим всегда на связи удобно лишнего ничего	1
65585	Здравствуй, дорогой искатель отзывов! Раз вы читаете данный отзыв, значит вы находитесь в поисках телефона, не так ли? Ну или, возможно, просто гуляете по просторам интернета и совершенно случайно наткнулись на мой рассказ... Ну да ладно, не будем лить воду мимо тазика, приступим к нашему...	1
65605	Моделька прикольная!!! в связном в январе 2011 взял всего за 3190 р. флеш карту принимает. удобный, лёгкий интерфейс дизайн отличныйъ текст не очень удобно набиратью но ко всему можно привыкнуть. по блютузу с ПК лучше не связываться, начнёт глючить. включился-выключился. Личная память чесно говоря...	1
65618	дня приобрёл данный девайс и пока очень им доволен, впечатления от него только положительные. Изначально я шёл в магазин за совершенно другим телефоном, но консультанты посоветовали этот, я немного сомневался, т.к. думал, что он неочень, но всё-таки взял и не пожалел. В нём Установлена...	1
65619	Samsung GT-S5230 - аппарата хорошего многим, но не всем. Скупой дизайн, большой сенсорный экран, шустрая работа интерфейса, никакая камера на 3.2МПикс, ужасный самсунговский разъем под гарнитуру, слабая комплектация и низкая цена. Клубок противоречий, но противоречий кажущихся. Где вы еще могли...	1
65634	Понравился с первого взгляда: очень интересный дизайн. В руке лежит, как влитой. Кнопки хоть и маленькие, но удобные. Большой и яркий экран. По набору функций даже для 2010 года очень даже не плох. Живу с ним душа в душу уже 3 года. Принимал карту памяти в 2ГБ, хоть по бумаге принимает не больше...	1
65678	хотел купить галактику, но сестре срочно понадобились деньги и она решила мне продать свой wave скажу честно что очень хотел андроид(и сейчас хочу) но о покупки не жалею! Волна настоящий мультимединый комбаин!! игрушки с великолепной графикой и по приемлимой цене! камера видео снимает классно!! но...	1
65690	Аппарат использую всего лишь два месяца, но уже могу сказать - практически ничем не уступает разрекламмированному Айфону. Единственная загвоздка - в Самсунге новая операционка Bada, которая еще не пользуется большой популярностью, а по сему имеет небольшое количество приложений. Но всё впереди. Тем...	1
65709	Пльзуюсь своим i8910 уже около года и могу сказать только одно-даже по прошествию столького времени его не хочется менять ни на какой другой современный телеон. Такое сочетание огромного яркого дисплея,большого аккумулятора,очень громких динамиков(их 2),хорошей камерой с двойной вспышкой я пока не...	1
65717	HTC WildFire это HTC Desire в миниатюре, а последний является флагманом фирмы на базе Андроид. Держал Огонёк в руке, очень красивый, ладный, компактный, даже вспышка есть, про которую вечно все забывают. Но... всё испортил экран! Я понимаю конечно решение бюджетное, но не в таком ведь исполнении что...	1
65727	В целом аппарат довольно мощный, лишён множества недостатков в отличие от аналогов SoniErikson и Haih. Но и так же присутствует ряд недостатков которые всё же доставляют кучу неудобств. По правде сказать пока не рисковал перегружать очередной раз ПО, но на данный момент вышла более новая версия....	1
65739	Считаю фирма SAMSUNG на мировом рынке завоевала огромное признание по качеству и надежности выпускаемой продукции. Но бывают исключения, если заводы расположены на территории Китаяю Упущен контроль за качеством. Это относится к заводу в г.СУЧЖОУ. Двухкамерные холодильники к примеру RL33...	1
65744	офф прошивка сделана на совесть, всё таки 6.1 но пальцеориентирована! Набор программ порадовал, но больше половины мешало (не юзал, либо были аналоги). Были небольшие проблемы со связью - перепрошил на WM 6.5 и заодно радио модуль на DXIF1 - всё норм! Огорчил gps модуль, тем более зависимый от gsm...	1
65758	Эх, ну что скзать... Папа хотел себе этот телефон, но когда увидил Sony Ericsson захотел тот, потому что тот маленький. Ну а я им довольна. Играешь нормально, и даже когда звонят игра не вырубается. Воспроизведение музыки отличное. Картинка - 16 000 000 цветов. Ну просто супер!!! Связь не пропадает,...	1
65762	Купил относительно недавно, но покупкой полностью доволен, нет ничего лишнего , а то чего не хватает можно легко скачать, благо на android полно софта	1
65806	Приобрел телефон как замену старому наладоннику E-TEN Glofiish X650, поскольку староват и начал глючить, причем по страшному. В салоне не смогли продемонстрировать наличие GPS навигации-пришлось поверить наслово. Но к сожалению навигатор не заработал, а под рукой интернета, чтобы...	1
65832	Купила Nokia 5530 white pink! Осталась довольна товаром! Купила не в Москве но тем не менее телефон шикарный!!! Очень красивый, женственный, громкий, с отличным качеством фото и видео!!!	1
65833	Купила данную модель ровно год назад. Про дизайн ничего не могу сказать - тонкий, но тяжелый, красненький)))) Вобщем что хотела то и купила.... Особых претензий по работе нет, но где-то раз в месяц во время прослушивания музыки сам собой перезагружается! Ничего страшного в этом нет, но почему так...	1
65841	Отличное устройство! Как и предполагалось-улучшенный н97 . Стал более компактным и органичным. Качество связи нареканий не вызывает( как впрочем и на всех аппаратах нокия). Количество функций, для обычного пользователя , даже слишком большое. Навигатор работает нормально ( зависит от оператора).Но...	1
65872	Характеристики этой модели, полностью соответствуют описанию(опробованно в полной мере). Но он не поддерживает русский язык и с компом работает только через Bluetooth, через кабель USB (который есть в комплекте), не работает.	1
65884	Итак купил его потому что полетела нокиа 6700 (который купил в марте 2010 зналибы вы какой это говенный аппарат -нокиа) .Итак купил лыжу Сначала признаюсь не хотел покупать так как все продавцы настаивали на самсунге но потом заглянул в инет вроде аппарат нормальный. Купив осознал что получил...	1
65890	Знакомые купили LG KP501, я посмотрел – приятный на вид, прост в освоении, разобраться с ним можно всего за несколько минут. Замечательно что есть флешка на 2 гига,работает блютуз,привлекательный сенсорный экран,можно зайти на Яндекс,Одноклассники и Вконтакте,можно отправлять почту по эмейл на...	1
65913	после 3-х лет пользования телефоном nokia 3250 думал не смогу подобрать достойную замену. хотелось что-нибудь не дорогое. и вот решение- 3310 .конечно есть недостатки. но за такую цену они незаметны.	1
65943	Покупал в Самаре, о офисе Билайн, обошелся, вместе с контрактом в 790р., сто рублей сразу на счет пошли. Хотя продавец и утверждал, что телефон лоченный - он отлично заработал с Мегафоновской симкой. Стерео-гарнитуры в комплекте не было.	1
65960	Моему уже больше 1,5 года, неговоря о том что на рынке тогда он был уже год!!! И вот планирую в конце 2011 искать замену, но просто ни начто не предвидется заменить такой функционал по умереной цене!	1
65966	Телефон выбирал по мультимедиа функциям между HTC Hero, Omnia II и SE X10. У первого не устраивал экран (особенно после предыдущего LG Arena) но привлекал Android; от третьего отпугнула цена в 27000 (чё я Рокфеллер что ли?) и потому остановил выбор на Samsung с Windows Mobile (вещь тормозная но с...	1
65986	Взял на угат 5230 по Приемлимой цене и не жалею! много - и + в телефоне, Дисплей телефона очень хороший, большой, информативный	1
65990	Сейчас очень огромный выбор сотовых телефонов, в общем то как и всегда, нередко встречаються телефоны которые работают не целесообразно, и человеку который потратил от 7 000 - 9 000 на долговечный аппарат связи сталкиваються с ремонтами,заменами тех или иных частей телефона. Если Вы заметили...	1
65992	"купил телефон на др отцу.выбирал недолго...Нокиа,значит качественно,долгая батарея,раскладушка(предыдущая модель у отца обычный тф и он жаловался,что при звонке неудобно ""тыкать в маленькие кнопки""(зрение еще с возрастом не позволяет разглядывать их),а на раскладушке отвечать можно..."	1
66001	Функчиональность и дизайн. Эргономика хорошая. А приложение Goggles просто чума. Конечно, их немного, но основное преимущество - полная синхронизация с сервисами Google? с Gmail. Не хуже Айфона, который уже можно увидеть у каждого второго рыночного торговца ( китайский, конечно) но на вид, как и у...	1
66020	До этого юзал год 3G. Хочу отметить, что до покупки первого iPhone читал отзывы и все время не решался купить, т.к. много писали, что аппарат отстойный и не стоит тех денег, которые за него просят. После покупки понял, что лучшего телефона просто нет. Поэтому позавчера купил новый 3GS. Да он...	1
